Action,
Action,"is to be active, is a genre of film. "
Action,something you do
Action,"mission in war, superheros, bodily movement in athletics or in general, "
Action,"action movies, shows strength, bloody, cut up, usually used with guns or weapons"
Action,"movies, loud noises"
Action,to do something that reguires a lot of force
Action,"walking, talking, dancing, flirting, driving, hugging, smiling, running, reading, singing"
Action,"movies, james bond,"
Action,"movement, phrase, "
Action,"explosions, meaningful events, motion, something someone does, representative of intentions"
Action,"to do something about something, any verb is an action"
Action,"camera, sports, do something"
Action,"to do something, move, start, a movie genre"
Action,"violence, car chase, shoot out"
Action,physical act of doing something
Action,"movement, time to start, fight"
Action,movies
Alcohol,
Alcohol,"has an intoxicating affect, isn't good for people, kills brain cells, is damaging to the liver, is addictive, can be used to kill germs."
Alcohol,"sweet, sour, bitter, wiskey, beer, wine, expensive, addictive, tastey, in eggnog, served at events, common at holidays, common at parties, cause loss of control, cause relaxation, mixed drinks, alcoholics, fruity, cause sickness when over indulged, compromise driving and opperating abilities, in the united states reserved for those twenty-one and older, served at bars and restaurants, sold in stores, made at home, taken fishing, taken to the lake, drank heavily at brandings, beverage, liquid, in glasses cans plastic cups and coconut shells, have umbrellas and straws, served with garnishing."
Alcohol,"is a liquid, is largely consumed, is high in calories, is used in social settings, is harmful, is legal if older than 21, used for baking or cooking, is distilled, is drinkable, "
Alcohol,"a depressant, somtimes it is abused, used to relax, used to party, get drunk, feel more connected, not safe"
Alcohol,"enjoyable, fun"
Alcohol,"drink, beverage, mixies, beer, liguor"
Alcohol,"beer, wine, champagne, hard liquor, can cause a hang over, carbonated "
Alcohol,"drunk, parties, blackout, fun times"
Alcohol,"illegal if you're under 21, Used in all kinds of drinks, "
Alcohol,"central nervous system depressant, tasty, fun, dangerous, addictive, must be handled responsibly, destructive, forgetting"
Alcohol,"a type of drink that you must be 21 to drink, impaires your senses when you drink, comes in numerous types of drinks"
Alcohol,"crazy, good, bad, makes you another person, throw up, vodka, beer"
Alcohol,"booze, fermented food, includes whiskey beer wine ale etc."
Alcohol,"vodka, tequila, rum, beer"
Alcohol,"drug, made from hops, affects decision making skills"
Alcohol,"beer, liquor, wine, toxic, drunk, bars, party"
Alcohol,"drunk, games, gin"
Backpack,
