Art,"is subjective, can be beautiful, can be disturbing, can make a statement, can be physical, can be aural, can be visual, can be performed, is often trapped in exhibits, is everywhere, is appreciated, is necessary, helps us to understand life, relieves us, inspires us, rules us, cannot be shoved in a box, is tangible, is intangible, can be eaten, can be loved, can cause controversy"
Art,painting
Art,"beutiful, paintings, sculptures, is found in museums, can last a very long time, if your good at it you can become famous by doing it, most popular during the rennisance era"
Art,"Art: is an expression, many kinds, painting, music, drawing, poetry, building, etc. expression of artist, can be beautiful, happy, sad, scary, a lot of detail or very simple"
Art,"is the product of imagination, can be in many different types of medias (sculpture, water-color, paint, etc.), can be concrete or abstract, can be in a museum."
Art,"paintings,visual constructions that evoke certain emotional responses   "
Art,"used to express one's self, is a painting, is music, is dance, is sometimes cooking"
Art,"work, museum, mona lisa, art hill"
Art,"boring, france, colors, paint, people, "
Art,A form of expression 
Art,medium of communication used to give feelings that arouse an individuals intellect or deeper emotions
Art,"abstract, modern, a expression of personal feeling"
Art,interesting and difficult to create
Art,"is a form of expression. Ex: music, dance, theatre, paintings, etc."
Art,"creativity, artist"
Art,"passion, expression, salvador dali, painting, pencil, canvas, brushes, color, vivid, bright, detail, museum, inspire"
Art,painting
Art,"fancy, good or bad, many types"
Art,"Beautiful, creative, paints, colors, complex, simple, ideas"
Art,is a way to express yourself
Art,"expression, creativity, paint, gallery"
Art,"is beautiful, is colorful, is shown almost everywhere, can be done on paper, can be done on a computer, can be used to decorate a house, can be in black and white, can be sorrowful, can be happy, can be confusing, is hard to make, can be easy to make, requires skill, requires time, has been around for many many years."
Art,"Is a picture, is a painting, is someones work, is colorful, done on many objects,"
Art,"drawings, paintings, pictures, buildings, streets, school"
Art,beautifulexpressionsmusicclaypaintingdrawlingmonetflowers
Art,"drawing, painting, coloring, kniting. unique way of expressing yourself, classes available"
Art,Something you make 
Art,"includes paintings, is something appealing to the eye"
Art,"Drawing, painting, coloring a picture of some sort. A for of ability not everyone has. "
Art,"picture, artist, singer, song, musician, fine arts, people have trying views about art, on canvas"
Art,"creative, colorful, amazing, beautiful, talented, unique, skilled, painting, drawing, chalk, artist "
Art,"abstract thinking, liberating, form of expression"
Art,"Michelangelo, statues, contrast, lighting, photography, colors, dynamic, sculptures, paintings, coloring, crafts, scrapbooking,  "
Art,"expresses feelings, can be almost anything, is enjoyed by people"
Art,"Is interesting, is hard to do"
Art,"expression of emotion and feelings, perception, paint, drawing, pottery, hand made items, crafting, self proclainmed work "
