Army,"hero, military force, battery, cavalry, troops, platoon, infantry, corps, company, battalion, artillery, division"
Army,"service men, kill people in the name of war, organized killing"
Army,"is a group, gathered to fight for similar beliefs, normally has weapons"
Army,"military, strength, protectors, bootcamp, war,push ups, drill, letters, overseas, reserve, army strong"
Army,"military, navy, air force, war, iraq, family, friends"
Army,"soldiers, death, green, brown, guns, tanks, wars, helmets, cries, honors, navy, air force, ROTC, training, hard work, veterans, officials, strong, big, men, draft, uniform, blood, nurses, doctors"
Army,"in the military, very strict, is protective, allows freedom, carries guns, wear camoflage, strong, family, is tough"
Army,"where my brother is, harsh, can help or hurt a person, if there is a war, people are taken from the army to defend, pays for college, camoflauge, lots of physical demands"
Army,"armed group of men or women,   fighters"
Army,"country, protection, "
Army,"provides structure, branch of the military, protects freedoms, composed of volunteer soldiers, has a rank system, helps pay for college"
Army,"america, air force, marine corps, national guard, navy, iraq, war, strong in body and mind, away from their families for long periods of time, risk their lives"
Army,"part of the United States national defense, platoon, group of men who defend a certain country from invaders"
Army,"strick, helping, tough times, fighting, willing, troops, america"
Army,"fights for our freedom and rights, very structured, strong, brave, defending our country"
Army,"brave people, strong people, people i look up too, united state of american, appreciation, respect, honorable, something who stands up when no one else will, fighting for our country"
Army,"U.S. army, pride, sacrifice, cost U.S. lots of money"
Army,"protects our country, fight our wars, large numbers, many different levels"
Army,"patriotic, protects the country, group of soldiers, wear camoflauge, fight the enemy, part of the armed forces, has ranks, strength, teamwork"
Army,"war,navey, military, hard work, camoflage"
Army,"courage, fight for our country, america, travelers, soldiers"
Army,"protection, soldiers, war, training, camouflage, commitment, trust,  "
Army,"A job, a group of frogs, an entitlement, people joining together to protect rights and guarantee freedom. "
Army,"soldiers, military, troops, Iraq, world war II, wars, fights, guns, bombs, camouflage, boots, land "
Army,"protection, strength, mass amount, "
Army,"is a group of people who defend a country, very disciplined people, organization with strict rules, the reason Americans are free, very prideful organization, used for war, used to protect "
Army,"is a military force, comprised of many soldiers, has hierarchical rankings, fights in wars, delivers relief effort, has been trained, lives on bases, comprised of many people with many jobs"
Army,"organization of soldiers, protection, fighters, "
Army,"love, selfless, sacrificing their life, dedicated, strong"
