Active,"getting out, exercising, etc."
Active,"yogurat, to keep moving, boomb, nuclure"
Active,"sports, fun, sweating, hard work, fulfillment, feels good"
Active,"exercise, athletes, sports, sorority, movement, education, involved, learning, weight management, clubs, organizations"
Active,"Running, exercise, athletic, football, walking, "
Active,"Currently partaking in, physically stimulating the body, influencing and affecting in one way or another the environment around oneself"
Active,"moving, lively, vigorous, on, effective, operating"
Active,describes someone in action. can also describe fitness level. to be in motion.
Active,"exercise, on, started, "
Active,"in session, occuring in the moment"
Active,to occur presently
Active,to be up and on the move. it is important to do this to stay healthy 
Active,"involved, in shape,running, moving,alive"
Active,outgoingenergetic
Active,"a physical motion, currently in use, "
Active,"doing, working, able to produce"
Active,
Active,working
Active,"running, swimming, playing, exercising of any kind, something that is in a constant state of motion, using energy, starting up a machine, policies that are in affect, anyone can be active or make something active."
Active,"staying fit and healthy, doing something fun and getting exercise"
Active,"is moving, is participating, commonly related to sports/athletic movement, not dormant"
Active,having much movement or energy in a  continuous matter
Active,"has energy, energetic, fit, hyper, productive"
Active,"Jump, run, laugh, play, swim, bike, jog, healthy"
Active,Refers to somthing that is moving alot. or somthing or someone that does alot. 
Active,"to be doing something, sports, going outside"
Active,"thin,hot,produtive,not lazy "
Active,"Productive, busy, in shape, participates "
Active,"participating in something, turned on"
Active,"Volcano, imagination, sexually, sports"
Active,"sports, moving, sex, energy, existence"
Active,"athletic, sports, protestor, hard working"
Active,"engaging in, participating, "
Active,"the ability of moving, you can also be an active member in a group meaning that you participate in something that is of your interest"
Active,moving being on the moveq
Active,"physical, "
Active,"being physically fit, keeping your body the way it can be the best it can be, working out often to maintain muscle mass, it is a long process to build and retain their muscle."
Active,"Running, jumping, exercise "
Active,"energetic, alive, moving, doing stuff to help the greater good, being noticed and around"
Active,"member of fraternity, moving, exercise, fit, fast, strong"
Active,"actions, moving."
Active,not sedentary. moving. physical.
Active,"is awake, is not idle, is busy, is in military service, is engaged in action"
Active,"energetic, motion, moving"
Active,
Active,"exercising, doing dishes, attending outside events"
Active,"fit, workouts alot, involved in sports, involved in school activities."
Active,"moving around often, always outside, doing something"
Active,"boy, athlete, move, jump, climb, bounce, run,"
Active,"involved, athletic"
Active,"is moving, is using energy "
Active,"fit, exercise, social life, working out, participation."
Active,"healthy, sports, kids and teenagers, fit, people who work out, done to stay fit, strength, busy, increased work, "
Active,doing something 
